player_name,player_name_clean,draft_year,position,position_group,school,draft_team,draft_round,draft_pick,hof,category,side,age,to,allpro,probowls,seasons_started,w_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,AV_year1,AV_year2,AV_year3,AV_year4,AV_4yr_sum,AV_4yr_avg,AV_4yr_avg_percentile,car_av_filled
Jerry Johnson,jerry johnson,2000,DT,DL,florida st.,den,4,101,False,DL,D,23.0,2001.0,0,0,0,1.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0,1,0,0,1,0.25,0.15890411,1
Jerry Porter,jerry porter,2000,WR,WR,west virginia,oak,2,47,False,WR,O,22.0,2008.0,0,0,4,33.0,32.0,115.0,0,0,0,0,0,9,17,0,295,4120,31,7,0,0.0,0,2,7,3,12,3.0,0.681109185,37
Joe Hamilton,joe hamilton,2000,QB,QB,georgia tech,tam,7,234,False,QB,O,23.0,2000.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.161290323,0
John Abraham,john abraham,2000,DE,DL,south carolina,nyj,1,13,False,DL,D,22.0,2014.0,2,5,11,91.0,37.0,192.0,0,0,0,0,0,0,0,0,0,0,0,463,1,133.5,1,16,9,3,29,7.25,0.931761787,117
John Engelberger,john engelberger,2000,DE,DL,virginia tech,sfo,2,35,False,DL,D,23.0,2008.0,0,0,5,31.0,23.0,139.0,0,0,0,0,0,0,0,0,0,0,0,211,0,20.5,4,7,1,7,19,4.75,0.789081886,35
John Hilliard,john hilliard,2000,DE,DL,mississippi st.,sea,6,190,False,DL,D,24.0,2002.0,0,0,0,6.0,6.0,27.0,0,0,0,0,0,0,0,0,0,0,0,26,0,0.0,0,4,2,0,6,1.5,0.470223325,6
John Keith,john keith,2000,DB,DB,furman,sfo,4,108,False,DB,D,23.0,2003.0,0,0,0,3.0,3.0,23.0,0,0,0,0,0,0,0,0,0,0,0,42,1,1.0,1,0,1,1,3,0.75,0.305327869,3
John Milem,john milem,2000,DE,DL,lenoir-rhyne,sfo,5,150,False,DL,D,25.0,2001.0,0,0,0,1.0,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,1,0,0,0,1,0.25,0.183622829,1
John St. Clair,john st clair,2000,OT,OL,virginia,stl,3,94,False,OL,O,23.0,2010.0,0,0,5,30.0,8.0,132.0,0,0,0,0,0,0,0,0,2,20,1,0,0,0.0,0,0,7,2,9,2.25,0.46577381,35
Josh Williams,josh williams,2000,DT,DL,michigan,ind,4,122,False,DL,D,24.0,2005.0,0,0,2,19.0,19.0,73.0,0,0,0,0,0,0,0,0,0,0,0,117,0,8.0,4,5,2,3,14,3.5,0.724657534,21
Julian Peterson,julian peterson,2000,LB,LB,michigan st.,sfo,1,16,False,LB,D,22.0,2010.0,1,5,9,69.0,36.0,158.0,0,0,0,0,0,0,0,0,0,0,0,602,8,51.5,3,7,11,14,35,8.75,0.950101833,84
Junior Ioane,junior ioane,2000,DT,DL,arizona st.,oak,4,107,False,DL,D,23.0,2005.0,0,0,0,4.0,0.0,36.0,0,0,0,0,0,0,0,0,0,0,0,33,0,1.5,0,0,0,3,3,0.75,0.271232877,4
Kabeer Gbaja-Biamila,kabeer gbajabiamila,2000,DE,DL,san diego st.,gnb,5,149,False,DL,D,22.0,2008.0,0,1,5,43.0,43.0,124.0,0,0,0,0,0,0,0,0,0,0,0,225,1,74.5,1,3,7,12,23,5.75,0.848635236,49
Kareem Larrimore,kareem larrimore,2000,DB,DB,west texas aandm,dal,4,109,False,DB,D,24.0,2001.0,0,0,0,3.0,3.0,19.0,0,0,0,0,0,0,0,0,0,0,0,19,0,0.0,2,1,0,0,3,0.75,0.305327869,3
Keith Bulluck,keith bulluck,2000,LB,LB,syracuse,ten,1,30,False,LB,D,23.0,2010.0,1,1,9,74.0,71.0,170.0,0,0,0,0,0,0,0,0,0,0,0,811,21,18.0,3,3,15,17,38,9.5,0.961303462,89
Kendrick Clancy,kendrick clancy,2000,DT,DL,mississippi,pit,3,72,False,DL,D,21.0,2009.0,0,0,3,24.0,6.0,109.0,0,0,0,0,0,0,0,0,0,0,0,126,1,5.5,1,4,1,1,7,1.75,0.491780822,27
Kenoy Kennedy,kenoy kennedy,2000,DB,DB,arkansas,den,2,45,False,DB,D,22.0,2007.0,0,0,7,34.0,22.0,115.0,0,0,0,0,0,0,0,0,0,0,0,408,10,6.0,1,5,5,6,17,4.25,0.789617486,39
Kevin Houser,kevin houser,2000,C,OL,ohio st.,nor,7,228,False,OL,O,23.0,2010.0,0,0,0,15.0,14.0,159.0,0,0,0,0,0,0,0,0,0,0,0,19,0,0.0,1,1,2,2,6,1.5,0.322429907,19
Kiwaukee Thomas,kiwaukee thomas,2000,DB,DB,georgia southern,jax,5,159,False,DB,D,23.0,2007.0,0,0,0,12.0,8.0,110.0,0,0,0,0,0,0,0,0,0,0,0,202,1,4.0,2,3,1,1,7,1.75,0.534836066,14
LaVar Arrington,lavar arrington,2000,LB,LB,penn st.,was,1,2,False,LB,D,22.0,2006.0,0,3,5,46.0,45.0,85.0,0,0,0,0,0,0,0,0,0,0,0,338,3,23.5,7,13,11,11,42,10.5,0.971486762,51
Lamar Chapman,lamar chapman,2000,DB,DB,kansas st.,cle,5,146,False,DB,D,23.0,2001.0,0,0,0,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,18,1,0.0,1,0,0,0,1,0.25,0.164617486,1
Laveranues Coles,laveranues coles,2000,WR,WR,florida st.,nyj,3,78,False,WR,O,22.0,2009.0,0,1,9,68.0,49.0,153.0,0,0,0,0,0,37,231,0,674,8609,49,5,0,0.0,3,10,14,11,38,9.5,0.979202773,82
Leander Jordan,leander jordan,2000,OT,OL,indiana (pa),car,3,82,False,OL,O,22.0,2005.0,0,0,1,9.0,2.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,2,0.5,0.203869048,9
Leif Larsen,leif larsen,2000,DT,DL,texas-el paso,buf,6,194,False,DL,D,25.0,2001.0,0,0,0,3.0,3.0,16.0,0,0,0,0,0,0,0,0,0,0,0,16,0,2.0,1,2,0,0,3,0.75,0.271232877,3
Leonardo Carson,leonardo carson,2000,DT,DL,auburn,sdg,4,113,False,DL,D,23.0,2004.0,0,0,2,16.0,10.0,64.0,0,0,0,0,0,0,0,0,0,0,0,92,0,8.5,0,6,4,2,12,3.0,0.664383562,17
Lester Towns,lester towns,2000,LB,LB,washington,car,7,221,False,LB,D,23.0,2005.0,0,0,2,18.0,16.0,61.0,0,0,0,0,0,0,0,0,0,0,0,184,1,0.0,8,7,1,2,18,4.5,0.745417515,20
Lewis Kelly,lewis kelly,2000,OT,OL,south carolina st.,min,7,248,False,OL,O,23.0,2005.0,0,0,0,4.0,4.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,1,4,1.0,0.30952381,4
Lewis Sanders,lewis sanders,2000,DB,DB,maryland,cle,4,95,False,DB,D,22.0,2008.0,0,0,0,14.0,7.0,97.0,0,0,0,0,0,0,0,0,0,0,0,202,5,1.0,1,0,3,1,5,1.25,0.433743169,16
Lloyd Harrison,lloyd harrison,2000,DB,DB,north carolina st.,was,3,64,False,DB,D,23.0,2002.0,0,0,0,1.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0,17,0,1.0,0,1,0,0,1,0.25,0.164617486,1
Mao Tosi,mao tosi,2000,DT,DL,idaho,ari,5,136,False,DL,D,23.0,2001.0,0,0,1,4.0,4.0,26.0,0,0,0,0,0,0,0,0,0,0,0,69,0,1.0,4,1,0,0,5,1.25,0.394520548,5
Marc Bulger,marc bulger,2000,QB,QB,west virginia,nor,6,168,False,QB,O,23.0,2009.0,0,2,8,57.0,,96.0,1969,3171,22814,122,93,118,300,8,4,21,0,0,0,0.0,0,0,5,14,19,4.75,0.799539171,64
Marcus Bell,marcus bell,2000,LB,LB,arizona,sea,4,116,False,LB,D,23.0,2002.0,0,0,1,7.0,7.0,45.0,0,0,0,0,0,0,0,0,0,0,0,109,1,2.0,1,2,8,4,15,3.75,0.695519348,22
Marcus Washington,marcus washington,2000,LB,LB,auburn,ind,2,59,False,LB,D,22.0,2008.0,0,1,8,53.0,17.0,131.0,0,0,0,0,0,0,0,0,0,0,0,471,3,37.5,2,5,7,7,21,5.25,0.800407332,62
Mareno Philyaw,mareno philyaw,2000,WR,WR,troy,atl,6,172,False,WR,O,22.0,2000.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Mario Edwards,mario edwards,2000,DB,DB,florida st.,dal,6,180,False,DB,D,24.0,2004.0,0,0,3,22.0,21.0,73.0,0,0,0,0,0,0,0,0,0,0,0,164,4,0.0,1,7,7,7,22,5.5,0.890027322,39
Mark Roman,mark roman,2000,DB,DB,lsu,cin,2,34,False,DB,D,23.0,2009.0,0,0,7,38.0,9.0,146.0,0,0,0,0,0,0,0,0,0,0,0,440,6,8.0,2,4,1,5,12,3.0,0.68510929,45
Mark Simoneau,mark simoneau,2000,LB,LB,kansas st.,atl,3,67,False,LB,D,23.0,2010.0,0,0,4,29.0,5.0,124.0,0,0,0,0,0,0,0,0,0,0,0,319,1,7.0,2,3,2,7,14,3.5,0.676171079,33
Mark Tauscher,mark tauscher,2000,OT,OL,wisconsin,gnb,7,224,False,OL,O,23.0,2010.0,0,0,9,55.0,55.0,134.0,0,0,0,0,0,0,0,0,1,-3,0,1,0,0.0,7,8,1,9,25,6.25,0.808035714,67
Marvel Smith,marvel smith,2000,OT,OL,arizona st.,pit,2,38,False,OL,O,22.0,2008.0,0,1,7,44.0,44.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,7,7,2,21,5.25,0.709821429,52
Matt Bowen,matt bowen,2000,DB,DB,iowa,stl,6,198,False,DB,D,23.0,2006.0,0,0,1,13.0,1.0,77.0,0,0,0,0,0,0,0,0,0,0,0,189,4,2.0,1,0,3,6,10,2.5,0.631830601,14
Michael Green,michael green,2000,DB,DB,northwestern st. (la),chi,7,254,False,DB,D,23.0,2008.0,0,0,2,22.0,21.0,104.0,0,0,0,0,0,0,0,0,0,0,0,350,4,6.0,0,2,6,3,11,2.75,0.659836066,24
Michael Hawthorne,michael hawthorne,2000,DB,DB,purdue,nor,6,195,False,DB,D,23.0,2005.0,0,0,0,10.0,3.0,63.0,0,0,0,0,0,0,0,0,0,0,0,138,4,1.0,1,1,2,2,6,1.5,0.491120219,11
Michael Moore,michael moore,2000,OG,OL,troy,was,4,129,False,OL,O,23.0,2004.0,0,0,0,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0.25,0.204166667,1
Michael Thompson,michael thompson,2000,OT,OL,tennessee st.,atl,4,100,False,OL,O,23.0,2002.0,0,0,0,3.0,3.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,3,0.75,0.258928571,3
Michael Wiley,michael wiley,2000,RB,RB,ohio st.,dal,5,144,False,RB,O,22.0,2002.0,0,0,0,4.0,4.0,42.0,0,0,0,0,0,80,503,1,43,315,2,4,0,0.0,1,2,1,0,4,1.0,0.384408602,4
Mike Anderson,mike anderson,2000,RB,RB,utah,den,6,189,False,RB,O,26.0,2007.0,0,0,3,37.0,35.0,98.0,0,0,0,0,0,919,4067,37,92,727,5,8,0,0.0,14,6,4,2,26,6.5,0.85483871,40
Mike Brown,mike brown,2000,DB,DB,nebraska,chi,2,39,False,DB,D,22.0,2009.0,1,1,7,56.0,51.0,116.0,0,0,0,0,0,0,0,0,0,0,0,510,20,7.0,6,17,7,6,36,9.0,0.986338798,69
Mike Green,mike green,2000,RB,RB,houston,ten,7,213,False,RB,O,24.0,2002.0,0,0,0,2.0,2.0,32.0,0,2,0,0,2,36,142,1,19,121,2,5,0,0.0,0,1,1,0,2,0.5,0.274193548,2
Mondriel Fulcher,mondriel fulcher,2000,TE,TE,miami (fl),oak,7,227,False,TE,O,23.0,2002.0,0,0,0,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.0,0,0,0,0,0,0.0,0.141263941,0
Na'il Diggs,nail diggs,2000,LB,LB,ohio st.,gnb,4,98,False,LB,D,22.0,2011.0,0,0,10,55.0,34.0,170.0,0,0,0,0,0,0,0,0,0,0,0,541,5,11.5,5,9,8,9,31,7.75,0.925661914,69
Nate Webster,nate webster,2000,LB,LB,miami (fl),tam,3,90,False,LB,D,22.0,2008.0,0,0,2,19.0,8.0,99.0,0,0,0,0,0,0,0,0,0,0,0,244,0,4.0,1,2,2,4,9,2.25,0.568228106,21
Neil Rackers,neil rackers,2000,K,ST,illinois,cin,6,169,False,K,S,24.0,2011.0,1,1,0,29.0,2.0,180.0,0,0,0,0,0,1,-5,0,0,0,0,41,0,0.0,0,0,3,1,4,1.0,0.368421053,35
Orantes Grant,orantes grant,2000,LB,LB,georgia,dal,7,219,False,LB,D,22.0,2003.0,0,0,0,2.0,2.0,26.0,0,0,0,0,0,0,0,0,0,0,0,28,0,0.0,1,1,0,0,2,0.5,0.240325866,2
Pat Dennis,pat dennis,2000,DB,DB,la-monroe,kan,5,162,False,DB,D,22.0,2004.0,0,0,1,8.0,6.0,41.0,0,0,0,0,0,0,0,0,0,0,0,95,1,0.0,6,1,0,0,7,1.75,0.534836066,8
Patrick Pass,patrick pass,2000,FB,RB,georgia,nwe,7,239,False,RB,O,22.0,2007.0,0,0,0,10.0,10.0,79.0,0,0,0,0,0,128,526,3,66,570,1,44,0,0.0,1,1,0,0,2,0.5,0.755319149,10
Paul Edinger,paul edinger,2000,K,ST,michigan st.,chi,6,174,False,K,S,22.0,2005.0,0,0,0,17.0,15.0,96.0,0,1,0,0,1,0,0,0,0,0,0,11,0,0.0,3,5,5,2,15,3.75,0.960526316,18
Paul Smith,paul smith,2000,RB,RB,texas-el paso,sfo,5,132,False,RB,O,22.0,2007.0,0,0,0,3.0,2.0,79.0,0,0,0,0,0,46,210,1,18,182,0,30,0,0.0,1,0,1,0,2,0.5,0.274193548,3
Peter Sirmon,peter sirmon,2000,LB,LB,oregon,ten,4,128,False,LB,D,23.0,2006.0,0,0,4,25.0,25.0,81.0,0,0,0,0,0,0,0,0,0,0,0,253,4,5.0,1,1,8,7,17,4.25,0.726069246,27
Peter Warrick,peter warrick,2000,WR,WR,florida st.,cin,1,4,False,WR,O,23.0,2005.0,0,0,4,27.0,25.0,79.0,0,0,0,0,0,53,360,2,275,2991,18,3,0,0.0,6,5,5,10,26,6.5,0.889948007,29
Plaxico Burress,plaxico burress,2000,WR,WR,michigan st.,pit,1,8,False,WR,O,23.0,2012.0,0,0,10,70.0,34.0,148.0,0,0,0,0,0,1,-7,0,553,8499,64,0,0,0.0,3,11,12,7,33,8.25,0.939341421,85
R. Jay Soward,r jay soward,2000,WR,WR,usc,jax,1,29,False,WR,O,22.0,2000.0,0,0,0,2.0,2.0,13.0,0,0,0,0,0,3,28,0,14,154,1,0,0,0.0,2,0,0,0,2,0.5,0.363084922,2
Ralph Brown,ralph brown,2000,DB,DB,nebraska,nyg,5,140,False,DB,D,21.0,2009.0,0,0,0,12.0,6.0,129.0,0,0,0,0,0,0,0,0,0,0,0,206,6,1.0,0,0,3,3,6,1.5,0.491120219,13
Rashard Anderson,rashard anderson,2000,DB,DB,jackson st.,car,1,23,False,DB,D,23.0,2001.0,0,0,1,6.0,6.0,27.0,0,0,0,0,0,0,0,0,0,0,0,68,1,0.0,1,5,0,0,6,1.5,0.491120219,6
Rashidi Barnes,rashidi barnes,2000,DB,DB,colorado,cle,7,225,False,DB,D,22.0,2000.0,0,0,0,1.0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.0,1,0,0,0,1,0.25,0.164617486,1
Raynoch Thompson,raynoch thompson,2000,LB,LB,tennessee,ari,2,41,False,LB,D,22.0,2004.0,0,0,4,19.0,19.0,64.0,0,0,0,0,0,0,0,0,0,0,0,253,0,7.5,2,6,6,4,18,4.5,0.745417515,20
Reggie Austin,reggie austin,2000,DB,DB,wake forest,chi,4,125,False,DB,D,23.0,2002.0,0,0,0,3.0,3.0,18.0,0,0,0,0,0,0,0,0,0,0,0,18,2,0.0,0,1,2,0,3,0.75,0.305327869,3
Reuben Droughns,reuben droughns,2000,RB,RB,oregon,det,3,81,False,RB,O,22.0,2008.0,0,0,3,27.0,1.0,114.0,0,0,0,0,0,929,3602,19,123,989,6,41,0,0.0,0,1,1,1,3,0.75,0.333333333,29
Rob Meier,rob meier,2000,DE,DL,washington st.,jax,7,241,False,DL,D,23.0,2008.0,0,0,3,30.0,30.0,138.0,0,0,0,0,0,0,0,0,0,0,0,187,0,21.5,2,2,4,2,10,2.5,0.586848635,36
Rob Morris,rob morris,2000,LB,LB,byu,ind,1,28,False,LB,D,25.0,2007.0,0,0,4,24.0,24.0,99.0,0,0,0,0,0,0,0,0,0,0,0,361,1,7.0,1,4,7,6,18,4.5,0.745417515,27
Robaire Smith,robaire smith,2000,DE,DL,michigan st.,ten,6,197,False,DL,D,22.0,2010.0,0,0,6,39.0,14.0,134.0,0,0,0,0,0,0,0,0,0,0,0,265,0,21.0,1,1,3,8,13,3.25,0.655086849,46
Robert Bean,robert bean,2000,DB,DB,mississippi st.,cin,5,133,False,DB,D,22.0,2002.0,0,0,0,5.0,5.0,32.0,0,0,0,0,0,0,0,0,0,0,0,67,1,0.0,2,3,0,0,5,1.25,0.433743169,5
Rodregis Brooks,rodregis brooks,2000,DB,DB,ala-birmingham,ind,7,238,False,DB,D,22.0,2001.0,0,0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0.0,0.05942623,0
Rogers Beckett,rogers beckett,2000,DB,DB,marshall,sdg,2,43,False,DB,D,23.0,2004.0,0,0,3,17.0,12.0,71.0,0,0,0,0,0,0,0,0,0,0,0,230,4,4.0,2,6,4,4,16,4.0,0.769125683,18
Ron Dayne,ron dayne,2000,RB,RB,wisconsin,nyg,1,11,False,RB,O,22.0,2007.0,0,0,1,23.0,10.0,96.0,0,0,0,0,0,983,3722,28,57,340,0,1,0,0.0,4,4,3,0,11,2.75,0.616935484,26
Ron Dixon,ron dixon,2000,WR,WR,lambuth,nyg,3,73,False,WR,O,24.0,2002.0,0,0,0,6.0,6.0,37.0,0,0,0,0,0,3,13,0,36,696,4,5,0,0.0,1,2,3,0,6,1.5,0.541594454,6
Ron Dugans,ron dugans,2000,WR,WR,florida st.,cin,3,66,False,WR,O,23.0,2002.0,0,0,0,6.0,6.0,46.0,0,0,0,0,0,0,0,0,89,797,3,26,0,0.0,1,2,3,0,6,1.5,0.541594454,6
Ron Moore,ron moore,2000,DT,DL,nw oklahoma st.,gnb,7,229,False,DL,D,23.0,2001.0,0,0,0,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.061643836,0
Rondell Mealey,rondell mealey,2000,RB,RB,lsu,gnb,7,252,False,RB,O,23.0,2002.0,0,0,0,2.0,2.0,14.0,0,0,0,0,0,22,73,1,9,76,0,7,0,0.0,0,1,1,0,2,0.5,0.274193548,2
Sammy Morris,sammy morris,2000,RB,RB,texas tech,buf,5,156,False,RB,O,23.0,2011.0,0,0,3,27.0,5.0,144.0,0,0,0,0,0,736,3053,26,166,1258,1,54,0,0.0,4,1,0,1,6,1.5,0.467741935,32
Sebastian Janikowski,sebastian janikowski,2000,K,ST,florida st.,oak,1,17,False,K,S,22.0,2018.0,0,1,0,41.0,40.0,284.0,0,0,0,0,0,0,0,0,0,0,0,19,0,0.0,1,4,3,5,13,3.25,0.855263158,60
Sekou Sanyika,sekou sanyika,2000,LB,LB,california,ari,7,215,False,LB,D,22.0,2001.0,0,0,0,3.0,3.0,32.0,0,0,0,0,0,0,0,0,0,0,0,31,0,1.0,1,2,0,0,3,0.75,0.311608961,3
Shane Lechler,shane lechler,2000,P,ST,texas aandm,oak,5,142,False,P,S,24.0,2017.0,6,7,0,44.0,39.0,286.0,3,5,49,1,0,6,0,0,0,0,0,19,0,0.0,3,4,2,5,14,3.5,1.0,69
Shannon Taylor,shannon taylor,2000,LB,LB,virginia,sdg,6,184,False,LB,D,25.0,2003.0,0,0,0,4.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0,0,37,0,1.0,1,1,2,0,4,1.0,0.363543788,4
Shaun Alexander,shaun alexander,2000,RB,RB,alabama,sea,1,19,False,RB,O,23.0,2008.0,1,3,7,68.0,68.0,123.0,0,0,0,0,0,2187,9453,100,215,1520,12,0,0,0.0,3,11,11,14,39,9.75,0.947580645,77
Shaun Ellis,shaun ellis,2000,DE,DL,tennessee,nyj,1,12,False,DL,D,23.0,2011.0,0,2,11,70.0,68.0,184.0,0,0,0,0,0,0,0,0,0,0,0,411,1,73.5,6,7,6,10,29,7.25,0.931761787,91
Shyrone Stith,shyrone stith,2000,RB,RB,virginia tech,jax,7,243,False,RB,O,22.0,2002.0,0,0,0,0.0,0.0,15.0,0,0,0,0,0,20,55,1,0,0,0,7,0,0.0,0,0,0,0,0,0.0,0.092741935,0
Spergon Wynn,spergon wynn,2000,QB,QB,texas st.,cle,6,183,False,QB,O,22.0,2001.0,0,0,0,2.0,0.0,10.0,70,152,585,1,7,11,76,0,0,0,0,0,0,0.0,0,2,0,0,2,0.5,0.451612903,2
Steve Warren,steve warren,2000,DT,DL,nebraska,gnb,3,74,False,DL,D,22.0,2002.0,0,0,0,2.0,2.0,25.0,0,0,0,0,0,0,0,0,0,0,0,16,0,1.0,1,0,1,0,2,0.5,0.219178082,2
Stockar McDougle,stockar mcdougle,2000,OT,OL,oklahoma,det,1,20,False,OL,O,23.0,2006.0,0,0,3,23.0,21.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,5,6,16,4.0,0.607142857,25
Sylvester Morris,sylvester morris,2000,WR,WR,jackson st.,kan,1,21,False,WR,O,22.0,2000.0,0,0,1,6.0,6.0,15.0,1,1,31,0,0,0,0,0,48,678,3,0,0,0.0,6,0,0,0,6,1.5,0.541594454,6
T.J. Slaughter,tj slaughter,2000,LB,LB,southern miss,jax,3,92,False,LB,D,23.0,2006.0,0,0,3,17.0,14.0,78.0,0,0,0,0,0,0,0,0,0,0,0,187,1,2.0,4,4,5,2,15,3.75,0.695519348,19
Tee Martin,tee martin,2000,QB,QB,tennessee,pit,5,163,False,QB,O,22.0,2003.0,0,0,0,0.0,0.0,3.0,6,16,69,0,1,6,36,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.161290323,0
Terrelle Smith,terrelle smith,2000,FB,RB,arizona st.,nor,4,96,False,RB,O,22.0,2009.0,0,0,8,3.0,2.0,146.0,0,0,0,0,0,58,185,0,69,361,3,0,0,0.0,1,0,0,0,1,0.25,0.542553191,2
Thomas Jones,thomas jones,2000,RB,RB,virginia,ari,1,7,False,RB,O,22.0,2011.0,0,1,9,62.0,7.0,180.0,1,1,-4,0,0,2678,10591,68,308,2023,3,0,0,0.0,4,4,4,5,17,4.25,0.735215054,78
Tim Rattay,tim rattay,2000,QB,QB,louisiana tech,sfo,7,212,False,QB,O,23.0,2007.0,0,0,1,12.0,10.0,40.0,432,714,4853,31,23,45,77,0,0,0,0,0,0,0.0,0,0,1,3,4,1.0,0.543778802,13
Todd Franz,todd franz,2000,DB,DB,tulsa,det,5,145,False,DB,D,24.0,2005.0,0,0,0,3.0,,46.0,0,0,0,0,0,0,0,0,0,0,0,42,1,0.0,0,0,0,1,1,0.25,0.164617486,3
Todd Husak,todd husak,2000,QB,QB,stanford,was,6,202,False,QB,O,22.0,2000.0,0,0,0,0.0,0.0,1.0,2,2,-2,0,0,1,-1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.161290323,0
Todd Pinkston,todd pinkston,2000,WR,WR,southern miss,phi,2,36,False,WR,O,23.0,2004.0,0,0,4,25.0,25.0,78.0,0,0,0,0,0,3,-21,0,184,2816,14,0,0,0.0,2,5,7,6,20,5.0,0.808492201,27
Todd Wade,todd wade,2000,OT,OL,mississippi,mia,2,53,False,OL,O,23.0,2007.0,0,0,7,41.0,30.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,8,9,7,32,8.0,0.913690476,47
Tom Brady,tom brady,2000,QB,QB,michigan,nwe,6,199,False,QB,O,23.0,2022.0,3,15,21,184.0,168.0,335.0,7753,12050,89214,649,212,693,1123,28,3,65,0,1,0,0.0,0,12,13,11,36,9.0,0.889400922,300
Tony Scott,tony scott,2000,DB,DB,north carolina st.,nyj,6,179,False,DB,D,23.0,2001.0,0,0,0,2.0,2.0,23.0,0,0,0,0,0,0,0,0,0,0,0,11,1,0.0,2,0,0,0,2,0.5,0.243169399,2
Travares Tillman,travares tillman,2000,DB,DB,georgia tech,buf,2,58,False,DB,D,22.0,2007.0,0,0,1,13.0,5.0,74.0,0,0,0,0,0,0,0,0,0,0,0,127,4,0.0,2,3,0,0,5,1.25,0.433743169,14
Travis Claridge,travis claridge,2000,OG,OL,usc,atl,2,37,False,OL,O,22.0,2003.0,0,0,3,23.0,23.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,9,3,24,6.0,0.827083333,24
Travis Prentice,travis prentice,2000,RB,RB,miami (oh),cle,3,63,False,RB,O,23.0,2001.0,0,0,1,4.0,4.0,30.0,0,0,0,0,0,187,525,9,38,201,1,5,0,0.0,4,0,0,0,4,1.0,0.384408602,4
Travis Taylor,travis taylor,2000,WR,WR,florida,bal,1,10,False,WR,O,22.0,2007.0,0,0,7,30.0,23.0,101.0,0,0,0,0,0,32,232,0,312,4017,22,0,0,0.0,2,5,7,7,21,5.25,0.82322357,33
Trevor Gaylor,trevor gaylor,2000,WR,WR,miami (oh),sdg,4,111,False,WR,O,22.0,2002.0,0,0,0,7.0,3.0,34.0,0,0,0,0,0,0,0,0,52,784,4,0,0,0.0,1,2,4,0,7,1.75,0.576256499,7
Troy Walters,troy walters,2000,WR,WR,stanford,min,5,165,False,WR,O,23.0,2007.0,0,0,0,12.0,0.0,98.0,0,0,0,0,0,4,42,0,102,1135,9,3,0,0.0,0,0,2,6,8,2.0,0.603119584,13
Trung Canidate,trung canidate,2000,RB,RB,arizona,stl,1,31,False,RB,O,23.0,2003.0,0,0,1,11.0,6.0,46.0,0,0,0,0,0,240,1095,7,32,260,1,5,0,0.0,0,6,0,5,11,2.75,0.616935484,11
Tutan Reyes,tutan reyes,2000,OG,OL,mississippi,nor,5,131,False,OL,O,22.0,2008.0,0,0,2,19.0,0.0,53.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0.0,0.085416667,20
Tyrone Carter,tyrone carter,2000,DB,DB,minnesota,min,4,118,False,DB,D,24.0,2010.0,0,0,2,27.0,7.0,158.0,0,0,0,0,0,0,0,0,0,0,0,380,9,5.5,3,3,3,5,14,3.5,0.724726776,33
Wes Shivers,wes shivers,2000,OT,OL,mississippi st.,ten,7,237,False,OL,O,23.0,2000.0,0,0,0,0.0,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.063988095,0
William Bartee,william bartee,2000,DB,DB,oklahoma,kan,2,54,False,DB,D,23.0,2005.0,0,0,2,13.0,13.0,87.0,0,0,0,0,0,0,0,0,0,0,0,212,0,3.5,2,3,4,1,10,2.5,0.631830601,14
